Date,Open,High,Low,Close,Adj Close,Volume
2013-05-29,35.306000,35.306000,35.060001,35.189999,16.126818,185
2013-05-30,35.194000,35.194000,35.194000,35.194000,16.128651,0
2013-05-31,35.000000,35.000000,34.431000,34.431000,15.778985,100
2013-06-03,34.595001,34.595001,34.101002,34.101002,15.627753,215
2013-06-04,34.073002,34.073002,34.073002,34.073002,15.614922,0
2013-06-05,34.556999,34.556999,34.485001,34.490002,15.806022,93
2013-06-06,34.716999,34.716999,34.400002,34.400002,15.764778,130
2013-06-07,34.118000,34.118000,34.118000,34.118000,15.635542,0
2013-06-10,35.632000,35.632000,35.632000,35.632000,16.329376,0
2013-06-11,35.554001,35.554001,34.923000,34.923000,16.004456,12
2013-06-12,34.969002,35.853001,34.969002,35.612999,16.320669,630
2013-06-13,35.358002,35.647999,35.358002,35.647999,16.336708,135
2013-06-14,35.652000,35.652000,35.652000,35.652000,16.338541,0
2013-06-17,36.222000,36.222000,36.222000,36.222000,16.599760,0
2013-06-18,35.831001,35.831001,35.709999,35.709999,16.365118,30
2013-06-19,35.395000,35.395000,34.037998,34.037998,15.598879,25
2013-06-20,33.000000,33.000000,30.105000,30.105000,13.796472,1870
2013-06-21,29.650000,29.650000,28.457001,28.565001,13.090722,2340
2013-06-24,28.191999,28.320999,28.191999,28.320999,12.978902,10
2013-06-25,28.100000,28.917999,28.100000,28.100000,12.877625,325
2013-06-26,28.649000,28.649000,27.698999,27.698999,12.693852,330
2013-06-27,27.886999,27.886999,27.694000,27.694000,12.691562,50
2013-06-28,27.422001,28.257999,27.422001,27.587999,12.642983,140
2013-07-01,27.764000,29.236000,27.764000,29.232000,13.396395,262
2013-07-02,28.950001,29.462000,28.927000,29.462000,13.501798,550
2013-07-03,29.150000,29.150000,29.150000,29.150000,13.358815,0
2013-07-04,29.291000,29.957001,29.291000,29.957001,13.728647,116
2013-07-05,30.197001,30.200001,30.197001,30.200001,13.840007,150
2013-07-08,28.905001,28.905001,28.905001,28.905001,13.246537,0
2013-07-09,28.802000,28.802000,28.503000,28.503000,13.062309,170
2013-07-10,26.400000,26.844999,26.340000,26.340000,18.396044,535
2013-07-11,26.827000,27.247999,26.827000,27.247999,19.030197,370
2013-07-12,27.023001,27.023001,27.023001,27.023001,18.873055,0
2013-07-15,27.582001,27.582001,27.582001,27.582001,19.263466,0
2013-07-16,27.910000,27.910000,27.910000,27.910000,19.492542,0
2013-07-17,27.408001,27.408001,27.000000,27.000000,18.856993,50
2013-07-18,26.799999,26.799999,25.485001,26.459999,18.479853,1050
2013-07-19,26.479000,26.854000,26.479000,26.854000,18.755026,100
2013-07-22,26.858000,27.650000,26.858000,27.650000,19.310959,100
2013-07-23,27.674000,27.909000,27.674000,27.818001,19.428289,468
2013-07-24,27.715000,27.715000,27.715000,27.715000,19.356354,0
2013-07-25,27.669001,27.669001,27.669001,27.669001,19.324226,0
2013-07-26,26.988001,26.988001,26.988001,26.988001,18.848612,0
2013-07-29,26.358000,27.006001,26.358000,27.006001,18.861181,170
2013-07-30,26.860001,26.860001,26.565001,26.667000,18.624422,105
2013-07-31,26.285999,26.919001,26.285999,26.346001,18.400234,35
2013-08-01,26.024000,27.000000,26.024000,27.000000,18.856993,30
2013-08-02,26.496000,27.733000,26.496000,27.733000,19.368927,910
2013-08-05,27.599001,28.256001,27.599001,28.256001,19.734192,321
2013-08-06,27.905001,28.132999,27.389999,27.389999,19.129370,90
2013-08-07,27.367001,27.367001,27.367001,27.367001,19.113310,0
2013-08-08,27.191000,28.198999,27.191000,28.198999,19.694384,800
2013-08-09,28.288000,29.236000,28.288000,29.236000,20.418631,200
2013-08-12,30.252001,30.798000,30.252001,30.777000,21.494875,377
2013-08-13,30.780001,30.780001,30.600000,30.600000,21.371256,550
2013-08-14,30.271000,30.271000,30.271000,30.271000,21.141483,0
2013-08-15,29.589001,29.589001,29.589001,29.589001,20.665171,0
2013-08-16,29.500000,29.500000,29.500000,29.500000,20.603008,100
2013-08-19,29.174999,29.174999,28.921000,28.921000,20.198633,17
2013-08-20,28.788000,29.232000,28.577999,29.232000,20.415836,400
2013-08-21,28.930000,29.506001,28.930000,29.282000,20.450758,154
2013-08-22,28.809000,30.270000,28.809000,30.127001,21.040913,540
2013-08-23,30.072001,30.722000,30.072001,30.722000,21.456463,160
2013-08-26,30.378000,31.208000,30.378000,30.910000,21.587763,1230
2013-08-27,30.386999,30.386999,29.625000,29.625000,20.690311,467
2013-08-28,29.271999,29.516001,29.090000,29.304001,20.466124,280
2013-08-29,28.936001,28.938000,28.936001,28.938000,20.210505,300
2013-08-30,28.761000,28.913000,28.761000,28.913000,20.193047,360
2013-09-02,28.615000,29.905001,28.615000,29.905001,20.885864,100
2013-09-03,30.014000,30.343000,29.250000,29.250000,20.428410,150
2013-09-04,29.250000,29.250000,28.836000,28.936001,20.209108,700
2013-09-05,28.676001,28.676001,27.274000,27.274000,19.048355,150
2013-09-06,26.954000,28.693001,26.954000,28.693001,20.039398,350
2013-09-09,27.924000,28.375000,27.924000,28.375000,19.817303,300
2013-09-10,29.292999,29.902000,29.292999,29.902000,20.883770,50
2013-09-11,29.500000,29.500000,29.408001,29.408001,20.538757,163
2013-09-12,29.547001,29.780001,29.547001,29.656000,20.711964,85
2013-09-13,29.948000,29.948000,29.759001,29.759001,20.783897,33
2013-09-16,29.475000,29.799999,29.475000,29.799999,20.812532,270
2013-09-17,29.054001,29.054001,29.054001,29.054001,20.291519,0
2013-09-18,29.176001,29.176001,29.176001,29.176001,20.376726,0
2013-09-19,29.677999,31.202000,29.677999,31.202000,21.791700,330
2013-09-20,30.612000,30.612000,30.139000,30.139000,21.049292,120
2013-09-23,29.700001,29.875999,29.700001,29.875999,20.865612,100
2013-09-24,29.216999,29.216999,29.216999,29.216999,20.405361,0
2013-09-25,29.202000,29.500000,29.202000,29.500000,20.603008,100
2013-09-26,29.275999,29.275999,29.275999,29.275999,20.446568,0
2013-09-27,29.767000,29.767000,29.767000,29.767000,20.789486,0
2013-09-30,29.245001,29.270000,29.245001,29.270000,20.442377,70
2013-10-01,29.083000,29.083000,28.950001,28.950001,20.218887,170
2013-10-02,28.559000,28.559000,28.290001,28.290001,19.757938,100
2013-10-03,28.247999,28.905001,28.247999,28.629999,19.995396,140
2013-10-04,28.313000,28.797001,28.313000,28.797001,20.112032,150
2013-10-07,28.591999,28.591999,28.591999,28.591999,19.968857,0
2013-10-08,28.500000,28.500000,28.500000,28.500000,19.904604,0
2013-10-09,28.294001,28.784000,28.294001,28.784000,20.102951,50
2013-10-10,28.365000,28.917999,28.365000,28.917999,20.196535,200
2013-10-11,29.606001,29.606001,29.606001,29.606001,20.677042,0
2013-10-14,29.200001,29.691000,29.150000,29.691000,20.736408,200
2013-10-15,29.049999,29.049999,29.049999,29.049999,20.288727,0
2013-10-16,29.740000,29.740000,29.740000,29.740000,20.770626,50
2013-10-17,29.533001,29.563999,29.469000,29.469000,20.581360,102
2013-10-18,29.400000,29.400000,29.250000,29.250000,20.428410,140
2013-10-21,29.226000,29.400000,29.226000,29.400000,20.533171,167
2013-10-22,29.483999,29.483999,29.483999,29.483999,20.591835,0
2013-10-23,29.554001,29.554001,29.554001,29.554001,20.640726,0
2013-10-24,29.281000,29.656000,29.281000,29.656000,20.711964,333
2013-10-25,29.264999,29.264999,29.066999,29.152000,20.359964,615
2013-10-28,29.049999,29.413000,29.049999,29.413000,20.542250,120
2013-10-29,29.301001,29.885000,29.301001,29.885000,20.871897,435
2013-10-30,29.700001,29.950001,29.700001,29.950001,20.917294,450
2013-10-31,29.552999,29.980000,29.552999,29.980000,20.938246,435
2013-11-01,29.611000,29.611000,29.611000,29.611000,20.680534,0
2013-11-04,29.959000,30.087999,29.900000,30.087000,21.012974,386
2013-11-05,29.763000,29.763000,29.700001,29.700001,20.742691,85
2013-11-06,29.611000,29.636000,29.611000,29.636000,20.697994,225
2013-11-07,29.666000,29.666000,29.666000,29.666000,20.718946,0
2013-11-08,29.448000,29.684000,29.448000,29.500000,20.603008,440
2013-11-11,29.510000,29.577000,29.500000,29.559000,20.644217,188
2013-11-12,29.084000,29.299999,28.719999,28.719999,20.058252,175
2013-11-13,28.389999,28.389999,27.299999,27.429001,19.156610,720
2013-11-14,27.410000,28.070000,27.410000,27.898001,19.484163,200
2013-11-15,27.559999,28.537001,27.559999,28.537001,19.930447,200
2013-11-18,28.292999,28.292999,28.292999,28.292999,19.760031,0
2013-11-19,29.062000,29.062000,28.709999,28.709999,20.051268,100
2013-11-20,28.688999,29.020000,28.688999,29.020000,20.267776,100
2013-11-21,28.862000,28.862000,28.862000,28.862000,20.157427,0
2013-11-22,28.607000,28.607000,28.607000,28.607000,19.979332,0
2013-11-25,28.753000,28.753000,28.753000,28.753000,20.081301,0
2013-11-26,29.142000,29.259001,29.142000,29.259001,20.434694,90
2013-11-27,28.850000,28.850000,28.850000,28.850000,20.149046,0
2013-11-28,28.750000,28.750000,27.900000,28.000000,19.555399,584
2013-11-29,27.900000,27.900000,27.823999,27.823999,19.432478,475
2013-12-02,28.402000,28.402000,27.799999,27.799999,19.415718,430
2013-12-03,27.452000,27.452000,27.000000,27.000000,18.856993,1100
2013-12-04,27.139999,27.139999,26.760000,26.760000,18.689375,1720
2013-12-05,26.971001,27.344000,26.971001,27.341999,19.095846,70
2013-12-06,27.000000,27.000000,26.600000,26.896999,18.785055,2020
2013-12-09,26.820999,26.820999,26.820999,26.820999,18.731976,0
2013-12-10,27.370001,27.370001,27.370001,27.370001,19.115404,0
2013-12-11,27.632999,28.000000,27.632999,28.000000,19.555399,50
2013-12-12,27.513000,27.513000,27.513000,27.513000,19.215277,0
2013-12-13,27.113001,27.113001,27.113001,27.113001,18.935913,0
2013-12-16,27.261000,27.702999,27.261000,27.702999,19.347971,25
2013-12-17,27.333000,27.423000,27.333000,27.423000,19.152420,35
2013-12-18,27.238001,27.238001,27.238001,27.238001,19.023214,0
2013-12-19,27.608000,27.622000,27.608000,27.622000,19.291403,180
2013-12-20,27.770000,27.770000,27.410000,27.649000,19.310259,235
2013-12-23,27.278999,27.858999,27.278999,27.858999,19.456923,83
2013-12-27,27.858999,28.052999,27.650000,28.052999,19.592413,130
2013-12-30,27.982000,28.250000,27.982000,28.150000,19.660160,50
2014-01-02,28.150000,28.573999,28.150000,28.450001,19.869682,895
2014-01-03,28.309999,28.323000,28.309999,28.323000,19.780987,250
2014-01-06,28.591000,28.591000,28.591000,28.591000,19.968161,100
2014-01-07,28.350000,28.350000,27.698999,27.816999,19.427589,305
2014-01-08,27.599001,27.599001,27.599001,27.599001,19.275339,0
2014-01-09,27.629999,27.750000,26.743000,26.924999,18.804609,402
2014-01-10,26.733000,27.009001,26.733000,26.750999,18.683090,1295
2014-01-13,26.759001,26.759001,26.759001,26.759001,18.688677,0
2014-01-14,27.316000,27.608000,27.316000,27.591999,19.270449,138
2014-01-15,27.407000,27.625000,27.407000,27.625000,19.293497,515
2014-01-16,27.243999,27.243999,27.243999,27.243999,19.027405,0
2014-01-17,27.159000,27.500000,27.159000,27.500000,19.206196,80
2014-01-20,27.577000,27.577000,27.577000,27.577000,19.259974,100
2014-01-21,27.190001,27.190001,27.190001,27.190001,18.989691,0
2014-01-22,27.146999,27.146999,27.146999,27.146999,18.959660,0
2014-01-23,27.256001,27.256001,27.256001,27.256001,19.035784,0
2014-01-24,27.250000,27.250000,26.500000,26.500000,18.507790,605
2014-01-27,26.093000,26.093000,25.680000,26.028000,18.178143,630
2014-01-28,26.077000,26.545000,26.077000,26.545000,18.539217,392
2014-01-29,26.311001,26.650000,25.750000,25.750000,17.983982,505
2014-01-30,25.799999,25.799999,24.711000,25.598000,17.877825,1132
2014-01-31,25.489000,25.489000,25.000000,25.362000,17.712999,198
2014-02-03,25.962000,25.962000,25.962000,25.962000,18.132044,10
2014-02-04,25.565001,25.565001,25.041000,25.101000,17.530716,477
2014-02-05,25.100000,25.250000,25.100000,25.250000,17.634781,300
2014-02-06,25.125000,25.400000,25.125000,25.400000,17.739540,400
2014-02-07,25.534000,25.534000,25.534000,25.534000,17.833130,0
2014-02-10,25.472000,25.472000,25.134001,25.134001,17.553766,275
2014-02-11,24.950001,24.950001,24.523001,24.841000,17.349133,975
2014-02-12,24.860001,26.179001,24.860001,26.110001,18.235413,470
2014-02-13,26.030001,26.379999,26.030001,26.379999,18.423981,60
2014-02-14,26.500000,27.351999,26.500000,27.351999,19.102831,955
2014-02-17,27.365999,28.156000,27.365999,28.156000,19.664351,2509
2014-02-18,27.785999,27.785999,27.705000,27.705000,19.349371,440
2014-02-19,27.361000,27.361000,27.361000,27.361000,19.109118,0
2014-02-20,27.410000,27.410000,27.410000,27.410000,19.143339,0
2014-02-21,27.500000,27.871000,27.500000,27.871000,19.465303,300
2014-02-24,27.483999,27.483999,27.483999,27.483999,19.195021,0
2014-02-25,27.414000,27.414000,27.280001,27.280001,19.052547,38
2014-02-26,27.402000,27.860001,27.402000,27.716000,19.357052,211
2014-02-27,27.215000,27.400000,27.215000,27.400000,19.136354,150
2014-02-28,27.111000,27.111000,27.111000,27.111000,18.934515,0
2014-03-03,27.819000,27.819000,26.950001,26.950001,18.822073,225
2014-03-04,26.641001,27.649000,26.641001,27.649000,19.310259,350
2014-03-05,27.625000,28.930000,27.625000,28.646999,20.007269,870
2014-03-06,28.698999,28.930000,28.698999,28.930000,20.204918,100
2014-03-07,28.864000,28.864000,28.000000,28.000000,19.555399,1300
2014-03-10,27.822001,27.822001,26.264000,26.264000,18.342966,1830
2014-03-11,25.903999,25.903999,25.350000,25.642000,17.908556,450
2014-03-12,24.614000,25.257000,24.323999,24.454000,17.078848,1290
2014-03-13,24.243999,24.627001,24.243999,24.608000,17.186403,592
2014-03-14,23.962999,23.962999,23.600000,23.714001,16.562027,430
2014-03-17,23.752001,24.799999,23.752001,24.799999,17.320498,750
2014-03-18,24.579000,25.347000,24.579000,25.159000,17.571224,800
2014-03-19,24.813000,24.813000,23.664000,24.212999,16.910532,2662
2014-03-20,23.742001,24.069000,23.742001,24.069000,16.809961,300
2014-03-21,23.830000,23.830000,23.830000,23.830000,16.643042,0
2014-03-24,24.148001,24.200001,24.148001,24.200001,16.901453,110
2014-03-25,24.018999,24.910000,24.018999,24.910000,17.397322,100
2014-03-26,25.021999,25.493000,25.021999,25.396000,17.736748,701
2014-03-27,25.249001,25.249001,25.249001,25.249001,17.634083,0
2014-03-28,25.270000,25.299999,25.270000,25.299999,17.669701,600
2014-03-31,25.485001,26.207001,25.485001,26.207001,18.303156,75
2014-04-01,25.999001,25.999001,25.900000,25.900000,18.088743,88
2014-04-02,25.879000,25.879000,25.879000,25.879000,18.074078,0
2014-04-03,26.025000,26.025000,25.270000,25.270000,17.648748,200
2014-04-04,25.176001,25.909000,25.176001,25.909000,18.095030,505
2014-04-07,25.551001,25.551001,25.551001,25.551001,17.844999,0
2014-04-08,25.721001,26.500000,25.721001,26.500000,18.507790,300
2014-04-09,27.000000,27.385000,26.981001,26.981001,18.843723,1200
2014-04-10,27.486000,28.150000,27.486000,28.150000,19.660160,500
2014-04-11,27.216000,27.216000,26.867001,27.200001,18.996674,140
2014-04-14,27.600000,27.600000,27.593000,27.593000,19.271151,201
2014-04-15,26.770000,26.770000,26.209999,26.209999,18.305248,225
2014-04-16,26.243999,26.243999,26.243999,26.243999,18.328997,0
2014-04-17,26.035000,26.035000,26.035000,26.035000,18.183029,0
2014-04-22,26.035000,26.298000,26.035000,26.298000,18.366711,0
2014-04-23,26.656000,26.656000,26.656000,26.656000,18.616741,0
2014-04-24,26.673000,27.750999,26.673000,27.750999,19.381496,39
2014-04-25,26.695000,26.695000,26.249001,26.249001,18.332489,160
2014-04-28,25.848000,25.848000,25.848000,25.848000,18.052427,0
2014-04-29,25.989000,25.989000,25.989000,25.989000,18.150904,0
2014-04-30,26.106001,26.386999,26.106001,26.386999,18.428869,48
2014-05-02,26.386999,26.698999,25.907000,25.907000,18.093634,100
2014-05-05,25.799999,25.799999,25.799999,25.799999,18.018904,0
2014-05-06,25.761999,25.761999,25.761999,25.761999,17.992365,0
2014-05-07,25.867001,26.690001,25.867001,26.690001,18.640486,140
2014-05-08,25.867001,25.867001,25.867001,25.867001,18.065697,0
2014-05-09,26.143999,26.351000,26.143999,26.340000,18.396044,700
2014-05-12,25.927999,25.927999,25.927999,25.927999,18.108299,0
2014-05-13,27.412001,27.412001,27.412001,27.412001,19.144735,0
2014-05-14,27.381001,27.381001,27.381001,27.381001,19.123087,0
2014-05-15,27.500999,27.500999,27.500999,27.500999,19.206894,0
2014-05-16,27.111000,27.559000,27.111000,27.559000,19.247402,120
2014-05-19,26.628000,26.628000,26.628000,26.628000,18.597183,0
2014-05-20,27.004999,27.004999,27.004999,27.004999,18.860485,0
2014-05-21,27.157000,27.157000,27.157000,27.157000,18.966640,0
2014-05-22,27.037001,27.496000,27.037001,27.496000,19.203403,310
2014-05-23,27.518999,27.518999,27.518999,27.518999,19.219465,0
2014-05-26,27.559000,28.815001,27.559000,28.815001,20.124601,415
2014-05-27,27.820999,27.820999,27.820999,27.820999,19.430384,0
2014-05-28,27.562000,27.562000,27.562000,27.562000,19.249496,0
2014-05-29,27.441000,27.441000,27.441000,27.441000,19.164989,0
2014-05-30,27.837000,27.837000,27.837000,27.837000,19.441559,0
2014-06-02,27.485001,27.794001,27.485001,27.794001,19.411530,161
2014-06-03,27.677999,27.677999,27.677999,27.677999,19.330513,0
2014-06-04,28.520000,29.000000,28.520000,29.000000,20.253807,80
2014-06-05,28.715000,29.920000,28.715000,29.920000,20.896341,50
2014-06-06,28.870001,29.693001,28.559999,28.702999,20.046377,545
2014-06-09,29.429001,29.429001,29.429001,29.429001,20.553425,17
2014-06-10,28.395000,28.395000,28.395000,28.395000,19.831270,0
2014-06-11,28.410999,29.313999,28.410999,29.313999,20.473106,160
2014-06-12,28.556999,29.400000,28.556999,29.400000,20.533171,65
2014-06-13,28.500000,28.500000,28.500000,28.500000,19.904604,0
2014-06-16,28.500000,28.500000,28.500000,28.500000,19.904604,0
2014-06-17,28.500000,29.850000,28.500000,29.850000,20.847452,110
2014-06-18,28.877001,29.830000,28.877001,29.830000,20.833485,150
2014-06-19,29.856001,30.802000,29.856001,30.709999,21.448082,150
2014-06-20,29.684000,30.992001,29.684000,30.188999,21.084211,1370
2014-06-23,30.739000,30.739000,30.247999,30.270000,21.140783,519
2014-06-24,29.799999,29.801001,29.799999,29.801001,20.813231,250
2014-06-25,29.990000,29.990000,29.799999,29.799999,20.812532,675
2014-06-26,29.202999,29.202999,29.202999,29.202999,20.395584,0
2014-06-27,29.403000,30.329000,29.403000,30.329000,21.181990,85
2014-06-30,29.361000,29.566000,29.361000,29.566000,20.649105,469
2014-07-01,29.700001,29.910000,29.700001,29.910000,20.889359,215
2014-07-02,29.059000,29.059000,29.059000,29.059000,20.295013,0
2014-07-03,29.891001,30.500000,29.891001,30.500000,21.301418,1077
2014-07-04,28.615000,30.483999,28.615000,30.483999,25.464800,22
2014-07-07,30.680000,30.680000,30.680000,30.680000,25.628529,150
2014-07-08,29.500000,30.000000,29.500000,30.000000,25.060492,180
2014-07-09,29.509001,29.509001,29.509001,29.509001,24.650335,0
2014-07-10,29.500000,29.684000,29.500000,29.684000,24.796520,290
